,Lat,Long,Month,Day,Year,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
21,23.733,-112.067,8.0,24.0,2000.0,-0.8655025650420498,-1.0944718727323142,-3.9662251933893433,-3.192755254246572,-4.439721049642646,-4.749655993440838,-36.7368005696771,-36.7368005696771,-1.659779508251485
22,22.483,-111.233,8.0,24.0,2000.0,-1.2732871560535513,-1.4951594042445577,-4.430958635741682,-3.8579101547778483,-5.122438847112967,-5.332695054041124,-36.7368005696771,-36.7368005696771,-2.393347930867418
23,21.817,-110.8,8.0,24.0,2000.0,-1.1699257076868808,-1.449314455491091,-4.391179614080211,-3.327916903830296,-5.008573235551056,-5.3676345431876245,-5.538078223685656,-36.7368005696771,-2.512392984065228
24,21.483,-110.597,8.0,24.0,2000.0,-1.0319822063703463,-1.2378577530359987,-4.308872312871562,-3.508740370182232,-5.053357348368543,-5.541844942126866,-5.910455894540192,-36.7368005696771,-2.0428520363505385
25,20.983,-110.233,8.0,24.0,2000.0,-1.078574394931602,-1.4457497919315878,-4.166578747810876,-2.812609363429399,-4.841035714950999,-5.250677099065965,-5.380024342164149,-36.7368005696771,-2.190674323168536
26,20.583,-109.983,8.0,25.0,2000.0,-1.3669624328203982,-1.6770434279944928,-4.489644579965304,-3.2574207628089913,-5.320628036916485,-5.423578151588851,-5.467263472518836,-36.7368005696771,-2.2740370159262517
27,20.067,-109.6,8.0,25.0,2000.0,-1.5880678866979074,-1.806336738016287,-4.794449023550948,-3.8223130869456696,-5.4293668979966,-5.892055548405024,-5.860011405501806,-36.7368005696771,-2.3972403245637963
28,19.817,-109.45,8.0,25.0,2000.0,-1.5851844206333954,-1.8486645122749756,-4.688265081685474,-3.6494031743898,-5.365349636413875,-6.0241614997768265,-5.811993560999517,-36.7368005696771,-2.6516108550879065
29,18.55,-108.65,8.0,25.0,2000.0,-0.9465180074942512,-1.1166361469123864,-4.107961844192075,-3.8545377302076385,-5.673620557916975,-5.832524927323319,-5.702885760524485,-36.7368005696771,-2.1611822411258124
30,17.983,-108.317,8.0,25.0,2000.0,-0.9159907768651568,-1.092448420196521,-4.103467125559343,-3.782331253736879,-5.561379251015755,-5.736650142318989,-4.759659713934544,-36.7368005696771,-2.0076103282324995
31,17.57,-108.002,8.0,25.0,2000.0,-0.9270483885271149,-1.1177299939969005,-4.208357096884776,-3.6735180836341557,-5.664344611523958,-5.935780459775627,-5.517606958662651,-36.7368005696771,-1.9731210105044044
32,16.575,-106.538,8.0,26.0,2000.0,-1.043328965044878,-1.2785424130174095,-4.098028736063914,-3.5247108795490942,-5.389857545424703,-5.676572058784597,-5.266797066389308,-36.7368005696771,-2.272324726226841
33,16.267,-105.983,8.0,26.0,2000.0,-1.0209015286414351,-1.355250724703044,-4.011047050099082,-3.35627659417027,-5.364120910850095,-5.430711651867022,-4.777969963347868,-36.7368005696771,-2.1616327733122063
34,16.033,-105.533,8.0,26.0,2000.0,-1.1065134205643665,-1.3852756729589062,-4.152898524846243,-3.8346181234520804,-5.769439875906703,-5.630494838886351,-5.027615370385937,-36.7368005696771,-2.0302095429431963
35,15.777,-105.013,8.0,26.0,2000.0,-1.1366880575203393,-1.445111806863121,-4.135494337956742,-3.583971186224714,-5.487560275211951,-5.253591554488695,-5.142225921795364,-36.7368005696771,-1.97582771098842
36,15.489,-104.45,8.0,27.0,2000.0,-1.3472659741524118,-1.6321636141126068,-4.417991354044663,-3.7459158303654756,-5.305394715604502,-5.253253617418293,-5.47625118173463,-36.7368005696771,-2.0978941527381516
37,15.126,-103.724,8.0,27.0,2000.0,-1.5500375691526522,-1.8090392131804398,-4.765742348607943,-4.005659187149416,-5.667668680963315,-5.670358600660307,-5.376645363262354,-36.7368005696771,-2.227143184785894
38,14.369,-102.243,8.0,27.0,2000.0,-0.6047151465149304,-1.759984667041683,-4.0499680719971956,-3.9328407441856665,-5.639255999122397,-5.506461250205272,-4.952285771674514,-36.7368005696771,-2.025116014320818
39,14.017,-101.55,8.0,27.0,2000.0,-0.7074286773857146,-0.8557685409506436,-3.933215627549685,-3.8487312269325455,-5.520723916764259,-5.536443507406673,-4.625334304050174,-36.7368005696771,-1.7691164520142615
40,13.8,-101.2,8.0,27.0,2000.0,-0.7558527159760696,-0.9206251072221626,-4.054491461760132,-3.672816430820934,-5.617036132785246,-5.425539354763484,-5.399174100141929,-36.7368005696771,-1.683571937927207
41,13.55,-100.695,8.0,27.0,2000.0,-0.6143175160181328,-0.8335965858335816,-3.857829801620314,-3.1921151083772537,-5.157871389482288,-5.081929968485768,-4.992200982222656,-36.7368005696771,-1.8336089914741567
42,13.291,-100.167,8.0,28.0,2000.0,-0.8700036979228414,-1.4854227007482095,-3.714625913956304,-3.142596186436023,-4.530074649565089,-3.8250572706884363,-4.90069947089905,-36.7368005696771,-1.735194167644411
43,13.033,-99.683,8.0,28.0,2000.0,-0.6354255919993202,-1.1702732441491637,-3.405142088196649,-2.497151716544814,-3.8808842456663917,-4.0855103736279785,-4.850945243806876,-36.7368005696771,-1.6954504090163671
44,12.934,-99.467,8.0,28.0,2000.0,-1.151918133192568,-1.596330704418753,-3.995802168925011,-3.279212810696455,-4.848313700250365,-4.507483477820224,-5.483296593741403,-36.7368005696771,-2.206539511845405
45,12.417,-98.486,8.0,28.0,2000.0,-0.9499767895289613,-1.4248550281195678,-3.9522826580922192,-3.187205132392869,-4.8060022277769585,-4.3938495596254725,-5.096999211296836,-36.7368005696771,-2.327304814124349
46,12.133,-97.917,8.0,28.0,2000.0,-1.241467008753516,-2.716372609168005,-3.2566972121747244,-2.2357563214831613,-4.636340048918254,-4.4083407426977,-4.279692453750955,-36.7368005696771,-2.8113049354745483
47,11.963,-97.576,8.0,28.0,2000.0,-1.294335244406327,-36.7368005696771,-2.7786924127173935,-1.6814419400475513,-3.857908488907882,-3.1380896060522026,-4.011947100789374,-36.7368005696771,-2.2464634640965753
48,11.714,-97.105,8.0,28.0,2000.0,-0.9453848920785313,-3.056050055675538,-3.850146102161178,-1.5544426668064026,-3.9897990435641186,-3.482045843468379,-4.794856680395604,-36.7368005696771,-2.315114365844235
49,11.455,-96.618,8.0,28.0,2000.0,-0.9005896416480704,-1.7873095324990809,-3.7699114507724873,-2.0505733079229165,-4.342883557611118,-4.094192942716912,-4.925256788040038,-36.7368005696771,-1.9365001984386743
50,11.216,-96.147,8.0,29.0,2000.0,-0.12573330546576325,-0.4596697993436694,-3.0200168837786463,-2.1925595982906194,-4.383264833726029,-4.271712188338503,-4.892208000951622,-36.7368005696771,-1.1601271677021803
51,11.091,-95.899,8.0,29.0,2000.0,-0.11064110010175174,-0.32445054872782764,-2.8880013694878484,-2.3984193225884773,-4.412353892101486,-4.312644239061296,-5.0339570186581435,-36.7368005696771,-1.2468859594937676
52,10.405,-94.558,8.0,29.0,2000.0,-0.8844287587254108,-2.4348680962666336,-3.7643641804512233,-2.268431725060072,-4.512638177184074,-2.270902633716971,-3.4231818458763703,-36.7368005696771,-1.8720655879912458
53,10.067,-93.933,8.0,29.0,2000.0,-0.8602176289933606,-2.4623561515848524,-3.1195198867829252,-2.0845730180129936,-3.935516932054673,-3.3629861940622066,-3.868075377912032,-36.7368005696771,-1.7514391249292338
54,9.998,-93.561,8.0,29.0,2000.0,-0.9997538658754138,-4.1576961266315955,-2.9487299656952355,-2.063973065024537,-3.8043929182971667,-3.1715767384695757,-4.429213024896525,-36.7368005696771,-2.084863170585176
55,9.562,-92.988,8.0,29.0,2000.0,-0.6909895100061457,-3.189047291531628,-2.9467807403100084,-1.3840778054953482,-2.9192761659864725,-2.693241362627759,-4.011572222217672,-36.7368005696771,-1.88764051800707
56,9.266,-92.423,8.0,30.0,2000.0,-1.022290340597345,-4.931509077256771,-2.8909640810048645,-1.812197557510806,-3.265135654473459,-2.9064130385851232,-4.3254650760721365,-36.7368005696771,-2.2861912248037357
57,8.98,-91.871,8.0,30.0,2000.0,-0.8468812805019871,-4.954608124480162,-4.525053406288714,-1.069970787504022,-3.946118834422714,-2.947345114199137,-4.834942168519913,-36.7368005696771,-3.0062086902680596
58,8.835,-91.584,8.0,30.0,2000.0,-1.823807567196948,-3.7801935982344657,-3.7939591652010516,-3.0990944496674064,-4.908343786795521,-4.572500582649227,-4.486762198099476,-36.7368005696771,-1.8623559256989872
59,8.3,-90.159,8.0,30.0,2000.0,-0.3733125850917555,-0.9183433392821397,-2.9620160562249898,-2.567268047276297,-4.018031172433497,-3.954358935996469,-3.988562554084705,-36.7368005696771,-1.153480116938659
60,8.739,-90.295,8.0,30.0,2000.0,-0.8541378666520708,-2.5642152089545105,-3.246866766338542,-2.16550303395283,-3.727970367819526,-3.8195025378003202,-3.805906504349316,-36.7368005696771,-1.4572625476863084
61,8.67,-90.565,8.0,31.0,2000.0,-0.357318007802842,-1.489001977052277,-2.6629673039343733,-1.8773888496876838,-3.5818092145872806,-3.337132701707085,-3.389737869799712,-36.7368005696771,-1.0642409942888094
62,8.624,-90.583,8.0,31.0,2000.0,0.2505563632444202,-0.5659496178536464,-2.202953089375128,-1.4274305291541425,-3.1316640914095997,-2.835709473677283,-2.7416294201464275,-36.7368005696771,-0.6500516720163924
63,8.519,-90.601,8.0,31.0,2000.0,0.3961283223310501,-0.7712001966998235,-2.1435896067886167,-0.8530699216614127,-2.5254461983248766,-2.222569504149759,-2.5763489567778906,-36.7368005696771,-0.5619578844534967
64,8.411,-90.629,8.0,31.0,2000.0,0.8254115208125296,0.28019762522204805,-1.9897230528262575,-1.0779110290864256,-2.780633286917062,-2.4574640228143028,-2.582782776423966,-36.7368005696771,-0.13624352232562179
65,8.291,-90.66,8.0,31.0,2000.0,1.1614618843737192,0.8237285198654828,-1.7162603879012441,-1.2778967805361545,-2.7974995553265116,-2.6946756338518996,-2.6561385216491207,-36.7368005696771,0.20935608512028347
66,8.22,-90.656,8.0,31.0,2000.0,1.4037633853282268,1.1172148314449546,-1.4206270985703842,-1.4286963227143719,-2.6772974435595343,-2.754579127191085,-2.858699672618786,-36.7368005696771,0.4332013812964667
67,8.102,-90.681,8.0,31.0,2000.0,1.0838471518842532,0.794805060113108,-1.7645593457067206,-1.5966446167369037,-2.979038050580047,-2.8915249650239705,-3.2061983329333033,-36.7368005696771,-0.030825189808894586
68,7.871,-90.727,8.0,31.0,2000.0,0.009435346786485135,-1.398259900714899,-2.397980112567161,-1.3067693782119256,-3.196191566452125,-2.628586331045924,-3.0026597157702803,-36.7368005696771,-0.8436019341114809
69,7.866,-90.727,9.0,1.0,2000.0,-0.27829955954238983,-2.338078325722206,-3.2976390313692545,-0.7997840911299542,-2.490504389660797,-2.4635238823945325,-3.917675106499977,-36.7368005696771,-2.6988230717457173
70,7.755,-90.754,9.0,1.0,2000.0,-0.5229150742383609,-2.076969912273862,-3.1076366966121647,-1.4072069395199513,-2.7639003689692205,-2.945199044643035,-4.044203231289738,-36.7368005696771,-2.7405023209532673
71,7.638,-90.784,9.0,1.0,2000.0,-0.7288572631940241,-1.986666645720599,-3.208835053797939,-1.7363482850385592,-3.0658595024668327,-3.316659535754765,-3.7340849956866085,-36.7368005696771,-2.7465278527740637
72,7.522,-90.817,9.0,1.0,2000.0,-0.4969720294774549,-1.5564351850100981,-3.1004118428861753,-1.489973933909671,-2.7139781366451428,-3.2373511214476727,-4.238970145456843,-36.7368005696771,-2.6914308566967446
73,6.344,-91.077,9.0,1.0,2000.0,-0.7203745028144289,-1.0160194768757453,-3.626777200768167,-2.6769662224851354,-3.7874044704520244,-4.866746147358116,-4.871332911302413,-36.7368005696771,-2.543744376051143
74,5.853,-91.178,9.0,1.0,2000.0,-0.7110464204477769,-0.9050896983272579,-3.768016897063251,-3.0489277137691517,-4.072225823302036,-5.068352704157231,-5.925657992889238,-36.7368005696771,-2.296281209286446
75,5.264,-91.311,9.0,1.0,2000.0,-0.8423899240346205,-1.0290302815956116,-4.001467445370903,-3.183260171130197,-4.374666401367854,-5.225001202877623,-6.256081468061941,-36.7368005696771,-2.258493898376545
76,4.687,-91.433,9.0,1.0,2000.0,-0.6659017316697496,-0.8321005865687436,-3.770989636875294,-3.1779474472868214,-4.301714934012964,-5.11540063807054,-5.369042501752073,-36.7368005696771,-2.0332564844281475
77,4.048,-91.571,9.0,2.0,2000.0,-0.41350232014071164,-0.662946077453306,-3.1811687790873453,-2.464728672944275,-3.5419211743820784,-4.358729381877042,-5.469502356463848,-36.7368005696771,-2.002814778630624
78,3.488,-91.688,9.0,2.0,2000.0,-0.6575870051613942,-0.944108033041856,-3.308596187028857,-2.5773276892485306,-3.6170690190498127,-4.532790164309835,-5.503827536287027,-36.7368005696771,-2.141101661339156
79,3.181,-91.741,9.0,2.0,2000.0,-0.5883368162076,-0.8959367107901408,-3.291990401602576,-2.5773276892485306,-3.456891749317392,-4.389903379740804,-5.256612442948382,-36.7368005696771,-2.1480958447732483
80,1.566,-92.1,9.0,2.0,2000.0,-0.6855163693970453,-1.2126903946726668,-3.1025216544425924,-2.4649768185825796,-3.4759942263417702,-4.277816875682594,-3.8772565627285527,-36.7368005696771,-2.4471926166841924
81,1.037,-92.212,9.0,2.0,2000.0,-0.7866230437521181,-1.5856285483294417,-3.0540870733665497,-2.3948656342614094,-3.411832412658973,-3.8101903799131693,-3.522263848245467,-36.7368005696771,-2.532213813634203
82,0.296,-92.419,9.0,2.0,2000.0,-0.6586104972897097,-1.3307506652800996,-3.0005107794494945,-2.2031308181887956,-3.625655750345011,-3.6742561808589325,-3.1794862528954466,-36.7368005696771,-1.9713124774318629
83,-0.307,-92.504,9.0,3.0,2000.0,-0.8274102693802805,-1.9422316321024011,-2.7951388546048634,-2.088646613859249,-3.243765531424059,-2.905876128174332,-3.84879196679842,-36.7368005696771,-2.263195735408189
84,-0.31,-92.45,9.0,3.0,2000.0,-0.8509478468239904,-2.1275999637603284,-2.5060989458114364,-2.631604951852737,-3.419642773045826,-3.08298011326236,-4.065231431898886,-3.8530722764949226,-2.843716112019467
85,-0.292,-92.323,9.0,3.0,2000.0,-0.6858538417324798,-2.1047832326159868,-2.507660488843959,-2.387623159079297,-3.337100748892867,-2.8245090999398204,-3.654902950900521,-3.763905853061685,-2.6010806958925885
86,-0.269,-92.183,9.0,3.0,2000.0,-1.0163597168516696,-36.7368005696771,-1.9817313888433659,-2.6572424590411123,-3.4900650734111323,-2.86114960116773,-4.2328650280582565,-3.2016395520601137,-3.022492208493407
87,-0.247,-92.046,9.0,3.0,2000.0,-0.8440630978772741,-36.7368005696771,-1.7650262762338718,-2.8058963230013014,-3.573349074672352,-3.0730662809373817,-4.341816643325361,-3.4578155749298665,-2.817876487487127
88,-0.222,-91.883,9.0,3.0,2000.0,-0.9781129455174976,-36.7368005696771,-1.7171162750026512,-2.9171151367238863,-3.537922429263866,-3.3845717792987946,-4.829769680423283,-3.6897958178469583,-2.7992821593732615
89,-0.205,-91.756,9.0,3.0,2000.0,-1.2828356527516602,-36.7368005696771,-2.2115207686360625,-3.617837290208459,-4.474406340115595,-4.021305620806738,-5.15038890169863,-4.606532229448282,-3.624760834997877
90,-0.187,-91.611,9.0,3.0,2000.0,-1.172732568589879,-36.7368005696771,-1.9749777076008017,-4.189293237037221,-4.817970207276898,-3.7729634331353705,-4.877859721888271,-4.078078687751741,-3.277922181191722
91,-0.199,-91.472,9.0,3.0,2000.0,-1.042931632841552,-36.7368005696771,-2.172305605586527,-2.7688269507426186,-4.1418652221631245,-2.6354315979115923,-4.8811259325306455,-3.5614151360719015,-3.4362907001754195
92,-0.288,-91.384,9.0,3.0,2000.0,-0.42109156774418033,-36.7368005696771,-2.1700838344004376,-2.8102797742797825,-3.7937470095188535,-1.1254867211023067,-4.190297393902906,-2.3245496904063097,-3.6750203143996756
93,-0.414,-91.324,9.0,3.0,2000.0,-1.0063795666558408,-36.7368005696771,-2.068612239611309,-3.147861676870982,-4.126579474616359,-2.9220710103312753,-4.813721664708107,-2.472540617784859,-3.6828484695173325
94,-0.578,-91.254,9.0,3.0,2000.0,-0.23286565821244587,-36.7368005696771,-2.1599106395780976,-2.4952413050867466,-3.2403147968113255,-0.9497625378864915,-3.7278501400306276,-2.7792108158226982,-4.038424421425864
95,-0.677,-91.375,9.0,3.0,2000.0,-1.208549930069049,-36.7368005696771,-3.133242330577252,-3.444052337498627,-4.155160391104935,-2.284388861142772,-4.595711663181379,-3.1815669525415506,-4.657604150587344
96,-0.843,-91.529,9.0,4.0,2000.0,-1.044550330569579,-36.7368005696771,-2.5709588873789166,-3.525064843593461,-4.08310997242219,-2.5030840946408666,-4.641145803603999,-3.3722839895947008,-4.585925853725261
97,-0.956,-91.526,9.0,4.0,2000.0,-0.5700449834259617,-36.7368005696771,-1.7972185851228168,-3.517383163320631,-4.020777802368761,-2.6992853389265803,-36.7368005696771,-3.078106664907017,-4.098648060401128
98,-1.05,-91.402,9.0,4.0,2000.0,0.0038326460201765626,-36.7368005696771,-1.0940328444472935,-2.9520699185354986,-3.0640741411328323,-1.9185157716669525,-36.7368005696771,-2.509130873430602,-3.1249453703107886
99,-1.079,-91.261,9.0,4.0,2000.0,0.10752616893700831,-36.7368005696771,-1.0890437392980794,-2.613386928133361,-3.1965014047718907,-1.5000705180473877,-4.218437959118496,-2.9564792174622077,-2.19563645087689
100,-0.814,-90.4,9.0,5.0,2000.0,-0.8923789118278419,-36.7368005696771,-2.7206668715711233,-2.2001497448702345,-3.024582265798702,-2.9990017613089446,-3.804439028692965,-3.8590327701096183,-2.6798936730926246
101,-0.752,-90.514,9.0,5.0,2000.0,-0.331494645408434,-36.7368005696771,-2.332102389885948,-1.6139114944974262,-2.823004497254837,-2.7979022025206133,-3.66730067608814,-2.4645165507342077,-2.062854321405923
102,-0.683,-90.608,9.0,5.0,2000.0,-0.8038106207901535,-36.7368005696771,-2.768951512434282,-1.9445903874239412,-3.0005551967733624,-2.977313037800832,-3.399518048332032,-3.3389600177195713,-2.336091123829441
103,-0.581,-90.606,9.0,5.0,2000.0,-0.5670256734541896,-36.7368005696771,-2.5002760709271032,-1.6267138390985205,-2.8849680697921,-2.3444681153094296,-3.4115021262384446,-2.921519397945684,-2.2014072064466763
104,-0.492,-90.535,9.0,5.0,2000.0,-0.921805912562265,-36.7368005696771,-2.82500737330896,-1.889888594528427,-2.9386887935075645,-3.023818963253104,-3.2917706511425795,-3.541057285940421,-2.5702469968461505
105,-0.409,-90.428,9.0,5.0,2000.0,-0.38309225725643903,-36.7368005696771,-2.3483048760813796,-1.4133798786851097,-2.8885545597812397,-2.2297516280368277,-3.7127556113147313,-2.5515930058565046,-2.1314144067126928
106,-0.402,-90.317,9.0,6.0,2000.0,0.8357702434148877,-36.7368005696771,-2.116641638198596,-1.7386421174251887,-3.08645709758874,0.25600341168451446,-4.17138000076564,-2.9395719142158914,-2.64589119475015
107,-0.398,-90.214,9.0,6.0,2000.0,-1.3982454922396446,-36.7368005696771,-3.005847333118186,-1.9545777289324107,-2.907760650847882,-2.66752768811007,-3.6156180649247505,-36.7368005696771,-2.9292962978474573
108,-0.485,-90.121,9.0,6.0,2000.0,-1.1899384153621324,-36.7368005696771,-3.0420474676900464,-2.027670448136483,-2.935179639081522,-2.3544271205396794,-3.4992492288240458,-36.7368005696771,-2.8761716187990434
109,-0.572,-90.034,9.0,6.0,2000.0,-1.1868862806024363,-36.7368005696771,-2.9653071949876653,-2.138888940495257,-2.9838444426490107,-2.4473954184280013,-3.547495402330757,-36.7368005696771,-2.8866766248569213
110,-0.672,-89.926,9.0,6.0,2000.0,-1.4840395030397662,-36.7368005696771,-2.9405728548853394,-2.12898255326465,-3.092282842783305,-3.0120617889238677,-3.705621616031551,-36.7368005696771,-2.7819077229981373
111,-0.748,-89.843,9.0,6.0,2000.0,-1.5652774966484453,-36.7368005696771,-3.0117722663897655,-2.29370770189136,-3.160004027056474,-3.2774202166143023,-3.9011940369277305,-36.7368005696771,-2.8971576097985037
112,-0.755,-89.838,9.0,6.0,2000.0,-1.607689441899983,-36.7368005696771,-3.128137262866126,-2.2997022573606523,-3.1366650219050545,-3.5701392581927327,-3.715926068854595,-36.7368005696771,-3.0339284163507796
113,-0.794,-89.794,9.0,6.0,2000.0,-1.4137066687302275,-36.7368005696771,-2.8778767071946874,-2.173782856345604,-2.979795055374376,-3.387691087381383,-3.7094985366750217,-36.7368005696771,-2.833022426472136
114,-0.875,-89.699,9.0,6.0,2000.0,-0.369022288191628,-36.7368005696771,-2.6887117034092762,-1.9381778211034915,-2.7530402886598497,-2.993028879817947,-3.2230093794961086,-36.7368005696771,-2.9066947830858876
115,-0.969,-89.622,9.0,6.0,2000.0,-1.6462056366263143,-36.7368005696771,-2.903644056702228,-2.0090323981664104,-2.822178342641202,-3.103561073142057,-3.3014419927284098,-36.7368005696771,-3.1795324000135365
116,-0.989,-89.517,9.0,6.0,2000.0,-1.3187478684680147,-36.7368005696771,-2.9240664678340367,-1.9714699040500097,-2.8608038664337894,-3.0092907148118857,-3.282674898664353,-36.7368005696771,-3.269946671630635
117,-1.035,-89.411,9.0,6.0,2000.0,-1.3353351225227625,-36.7368005696771,-2.923566587703411,-1.865568678385116,-2.794027694152257,-2.69556236027414,-3.265666760889181,-36.7368005696771,-3.1936820105833092
118,-1.103,-89.3,9.0,6.0,2000.0,-0.7870843034385128,-36.7368005696771,-2.950582245314336,-1.4206512590706428,-2.684122339884029,-2.125491945542456,-2.9982277336260843,-36.7368005696771,-3.3291764871477185
119,-1.167,-89.201,9.0,6.0,2000.0,-0.8699082256932537,-36.7368005696771,-3.0156009872658274,-1.4082576720847244,-2.686283404931633,-2.173042698855628,-3.0351368520414646,-36.7368005696771,-3.2761866342903514
120,-1.223,-89.115,9.0,6.0,2000.0,-0.6944280004596675,-36.7368005696771,-3.022996590142178,-1.3122008875284148,-2.629356484692997,-2.05802829839672,-3.1660316829915205,-36.7368005696771,-3.265957878988563
121,-1.272,-89.046,9.0,6.0,2000.0,-0.5203037328001009,-36.7368005696771,-2.8936612301625746,-1.2451980502800113,-2.505055674668895,-1.9957220555557094,-2.8132306952982034,-36.7368005696771,-3.044134716377057
122,-1.315,-88.98,9.0,7.0,2000.0,-0.6508350967743287,-36.7368005696771,-2.8910420842746976,-1.334285363528989,-2.534842934929221,-2.114142196553447,-2.7539919174986296,-36.7368005696771,-2.76103698932553
123,-1.363,-88.914,9.0,7.0,2000.0,-0.674659142447814,-36.7368005696771,-2.9297591885828393,-1.4176779866751887,-2.5611550283812132,-2.1698803699666978,-2.8840740707620243,-36.7368005696771,-2.8944908738982136
124,-1.41,-88.838,9.0,7.0,2000.0,-0.6624627984289501,-3.05529373182912,-2.9902602667286566,-1.6127899647894341,-2.729875115885017,-2.4026334406779473,-2.9924707056539552,-36.7368005696771,-3.01381201982639
125,-1.45,-88.772,9.0,7.0,2000.0,-1.0260497958668942,-36.7368005696771,-2.9441888001738126,-1.6158482568593298,-2.7470183336806486,-2.385451728359099,-3.115410741633002,-36.7368005696771,-2.9236205943678018
126,-1.501,-88.701,9.0,7.0,2000.0,-1.0880581797295796,-36.7368005696771,-2.9317803431146063,-1.6482563341974144,-2.782440402755852,-2.425048805484436,-3.2205872420074253,-36.7368005696771,-2.951347813595751
127,-1.556,-88.63,9.0,7.0,2000.0,-0.9936848667818529,-36.7368005696771,-3.0586302007221042,-1.6091208986882677,-2.8252955303673377,-2.3790976559835326,-3.429434536950922,-36.7368005696771,-3.13434187585807
128,-1.563,-88.625,9.0,7.0,2000.0,-1.0947298351538872,-36.7368005696771,-3.0258291971868814,-1.658507194403281,-2.9544407185745034,-2.3670923588334007,-3.2498724099618164,-36.7368005696771,-3.0743078162406308
129,-1.624,-88.533,9.0,7.0,2000.0,-1.1422820843275032,-36.7368005696771,-3.002635150684785,-1.852000851665082,-2.978894584601561,-2.624630373047517,-3.464593902010921,-36.7368005696771,-2.93492288311421
130,-1.685,-88.442,9.0,7.0,2000.0,-1.2931683831304066,-36.7368005696771,-3.0903677488426045,-1.975250933857386,-3.1628644871964164,-2.7141108741339615,-3.5970294950653807,-36.7368005696771,-2.9387811618329733
131,-1.74,-88.358,9.0,7.0,2000.0,-0.8228914676156052,-2.7598091118722445,-3.084382337111906,-2.057622104023401,-3.1372152496484396,-2.6697877644973476,-4.086614294678903,-36.7368005696771,-2.845596467815563
132,-1.793,-88.275,9.0,7.0,2000.0,-1.2754688060310055,-36.7368005696771,-3.22691943690308,-2.1115971976291514,-3.2133708192548536,-2.7685938844005036,-3.9010637431234656,-36.7368005696771,-2.9969427546907568
133,-1.852,-88.185,9.0,7.0,2000.0,-1.3490371127641825,-36.7368005696771,-3.2610749299304755,-2.287283304785393,-3.2849750795837043,-3.0206246120632536,-4.038931223774218,-36.7368005696771,-2.9586105058771657
134,-1.909,-88.099,9.0,7.0,2000.0,-1.2516585785584957,-3.1488972440523493,-3.2748309354973393,-2.4529795618395456,-3.331776635286718,-3.1566391952700354,-4.30152046346231,-36.7368005696771,-3.0985073592070833
135,-1.965,-88.014,9.0,7.0,2000.0,-1.2061084164563571,-3.2351146853516153,-3.222818283906963,-2.420775216124291,-3.3390594604727917,-3.216108865682877,-4.366325869700715,-36.7368005696771,-2.956730403575898
136,-2.019,-87.929,9.0,7.0,2000.0,-1.2508897241136872,-3.2958495954253446,-3.2388987667118454,-2.4972960574412757,-3.3708346758415795,-3.2037220167537375,-36.7368005696771,-36.7368005696771,-3.239737885735992
137,-2.072,-87.846,9.0,7.0,2000.0,-1.1160535062880523,-3.731598595830443,-3.0387939837409013,-2.4003274449125196,-3.3072478227190807,-3.1363185853582727,-4.3404382083055575,-36.7368005696771,-3.2794313678050084
138,-2.133,-87.752,9.0,8.0,2000.0,-1.0867232442756958,-3.470040656410682,-2.9073215783668935,-2.433760872882617,-3.3653206434623275,-2.9819520123946184,-4.311280629144838,-36.7368005696771,-3.3456687230854736
139,-2.188,-87.662,9.0,8.0,2000.0,-0.9516070770017223,-3.120566763480318,-2.8367511369622362,-2.1187874170335776,-3.2368509250947173,-2.680523717816697,-4.234885650602683,-36.7368005696771,-3.439747076062881
140,-2.249,-87.57,9.0,8.0,2000.0,-1.0424210090183668,-3.7694958705935644,-2.834036484643492,-2.1654672091498464,-3.2966247929872794,-2.762731043124196,-4.423693636945971,-36.7368005696771,-3.539124910922342
141,-2.312,-87.486,9.0,8.0,2000.0,-0.8699082256932537,-3.1362330226796558,-2.558123168542861,-1.8824939250826724,-3.09593205120209,-2.4449536967108947,-4.1066048649210884,-36.7368005696771,-3.5144137905363895
142,-2.376,-87.398,9.0,8.0,2000.0,-0.7060500659154685,-2.581072728789564,-2.513912735668577,-1.7543094940601733,-2.9426671023577105,-2.3189894169853256,-4.0516966246789,-36.7368005696771,-3.37189640420796
143,-2.781,-86.776,9.0,8.0,2000.0,-0.41604588765235134,-4.427546439143909,-3.289777795203812,-1.0578875983057503,-2.9289486330216357,-2.284853421392134,-36.7368005696771,-36.7368005696771,-4.247269879812401
144,-2.846,-86.678,9.0,8.0,2000.0,-0.24806400235779047,-5.151509590718052,-3.06977452946707,-0.7775899921580203,-2.8158688297792454,-2.154104842276781,-3.522382064315064,-36.7368005696771,-4.304083267289309
145,-2.905,-86.59,9.0,8.0,2000.0,-0.16377854601108008,-6.352001341257379,-3.014304998789873,-0.8323038968913403,-2.7619709672725556,-1.9918250219593403,-3.2591003950173527,-36.7368005696771,-3.966214800624092
146,-2.967,-86.446,9.0,8.0,2000.0,-0.15967591587009625,-4.380152894422072,-3.058911612771268,-0.860493825687478,-2.777677142962155,-2.0131675733023333,-3.409718884655191,-36.7368005696771,-3.9803330447409095
